season,player_id,player,team,age,experience,games,games_started,minutes,per,true_shooting,usage_rate,bpm,vorp,win_shares,ws_per_48,obpm,dbpm,reb_rate,ast_rate,stl_rate,blk_rate,tov_rate,three_pt_rate,team_pace,team_wins,team_season_key,minutes_per_game,qualified
2020,sampsja02,JaKarr Sampson,IND,26.0,5,34,12.0,471.0,12.6,0.615,13.2,-1.4,0.1,1.2,0.124,-2.8,1.4,10.2,6.1,1.6,2.2,10.6,0.113,98.9,45.0,IND_2020,13.9,0
2020,saricda01,Dario Šarić,PHO,25.0,4,66,51.0,1632.0,14.2,0.592,17.8,-0.4,0.7,3.6,0.105,-0.1,-0.3,13.8,10.8,1.1,0.9,12.9,0.437,101.3,34.0,PHO_2020,24.7,1
2020,satorto01,Tomáš Satoranský,CHI,28.0,4,65,64.0,1878.0,13.5,0.533,16.7,-1.2,0.4,3.5,0.09,-1.1,-0.2,7.5,27.1,2.1,0.4,17.7,0.361,99.7,22.0,CHI_2020,28.9,1
2020,schofad01,Admiral Schofield,WAS,22.0,1,33,2.0,368.0,6.1,0.502,11.9,-5.5,-0.3,0.1,0.017,-4.3,-1.2,7.0,5.3,1.0,0.9,6.6,0.663,102.7,25.0,WAS_2020,11.2,0
2020,schrode01,Dennis Schröder,OKC,26.0,7,65,2.0,1999.0,16.7,0.575,27.2,-0.1,1.0,3.6,0.087,1.1,-1.1,6.5,21.9,1.1,0.6,13.4,0.337,98.8,44.0,OKC_2020,30.8,1
2020,scottmi01,Mike Scott,PHI,31.0,8,68,11.0,1207.0,11.2,0.557,14.0,-1.8,0.1,2.5,0.1,-0.7,-1.1,11.3,6.4,0.8,0.4,6.6,0.62,99.0,43.0,PHI_2020,17.8,1
2020,sefolth01,Thabo Sefolosha,HOU,35.0,14,41,0.0,436.0,9.4,0.487,10.4,-1.2,0.1,0.7,0.072,-2.9,1.7,11.2,7.5,2.5,2.4,13.7,0.593,103.7,44.0,HOU_2020,10.6,0
2020,sextoco01,Collin Sexton,CLE,21.0,2,65,65.0,2143.0,16.3,0.56,27.2,-1.8,0.1,2.5,0.057,0.3,-2.1,5.3,15.1,1.5,0.3,11.6,0.235,98.7,19.0,CLE_2020,33.0,1
2020,shamela01,Landry Shamet,LAC,22.0,2,53,30.0,1452.0,8.5,0.58,13.4,-2.1,0.0,2.6,0.086,-1.8,-0.3,3.6,9.1,0.7,0.6,9.0,0.757,101.5,49.0,LAC_2020,27.4,1
2020,shayoma01,Marial Shayok,PHI,24.0,1,4,0.0,28.0,1.4,0.4,25.8,-13.0,-0.1,-0.1,-0.13,-9.3,-3.7,13.8,4.8,0.0,3.0,17.9,0.5,99.0,43.0,PHI_2020,7.0,0
2020,shumpim01,Iman Shumpert,BRK,29.0,9,13,0.0,241.0,5.3,0.403,13.4,-5.5,-0.2,0.0,-0.005,-6.2,0.7,7.3,6.7,2.4,0.7,13.0,0.516,101.4,35.0,BRK_2020,18.5,0
2020,siakapa01,Pascal Siakam,TOR,25.0,4,60,60.0,2110.0,17.9,0.554,28.1,1.8,2.0,5.4,0.123,1.3,0.5,11.0,16.4,1.4,2.5,10.7,0.331,100.9,53.0,TOR_2020,35.2,1
2020,silvach01,Chris Silva,MIA,23.0,1,44,0.0,346.0,17.3,0.651,17.1,-2.3,0.0,1.3,0.178,-3.1,0.8,20.4,9.9,1.3,6.0,23.8,0.038,98.3,44.0,MIA_2020,7.9,0
2020,simmobe01,Ben Simmons,PHI,23.0,3,57,57.0,2017.0,20.4,0.602,20.9,3.6,2.8,6.9,0.165,1.3,2.3,12.2,33.8,2.9,1.4,20.4,0.011,99.0,43.0,PHI_2020,35.4,1
2020,simonan01,Anfernee Simons,POR,20.0,2,70,4.0,1449.0,9.0,0.502,18.7,-4.5,-0.9,0.2,0.005,-2.6,-1.9,5.5,9.2,0.9,0.6,9.6,0.422,100.7,35.0,POR_2020,20.7,1
2020,smailal01,Alen Smailagić,GSW,19.0,1,14,0.0,139.0,14.5,0.61,18.2,-2.2,0.0,0.2,0.081,-1.5,-0.7,10.5,14.3,1.0,2.6,18.5,0.325,100.3,15.0,GSW_2020,9.9,0
2020,smartma01,Marcus Smart,BOS,25.0,6,60,40.0,1919.0,13.8,0.518,18.9,1.4,1.6,4.5,0.112,0.0,1.4,6.3,21.1,2.5,1.4,12.1,0.579,99.5,48.0,BOS_2020,32.0,1
2020,smithde03,Dennis Smith Jr.,NYK,22.0,3,34,3.0,537.0,7.4,0.399,23.1,-6.1,-0.6,-0.9,-0.079,-5.2,-0.9,7.7,26.4,2.5,1.4,19.8,0.256,98.6,21.0,NYK_2020,15.8,0
2020,smithis01,Ish Smith,WAS,31.0,10,68,23.0,1787.0,13.9,0.509,19.1,-1.3,0.3,1.9,0.051,-0.3,-1.0,6.7,27.1,1.5,1.5,11.6,0.245,102.7,25.0,WAS_2020,26.3,1
2020,smithjr01,J.R. Smith,LAL,34.0,16,6,0.0,79.0,0.0,0.372,14.3,-9.8,-0.2,-0.1,-0.077,-7.8,-2.0,3.5,4.8,0.6,0.0,14.9,0.5,100.9,52.0,LAL_2020,13.2,0
2020,smithzh01,Zhaire Smith,PHI,20.0,2,7,0.0,32.0,1.1,0.313,19.9,-9.8,-0.1,-0.1,-0.12,-10.2,0.4,3.5,8.2,4.5,0.0,13.6,0.273,99.0,43.0,PHI_2020,4.6,0
2020,snellto01,Tony Snell,DET,28.0,7,59,57.0,1641.0,9.7,0.598,11.4,-1.8,0.1,2.6,0.076,-1.2,-0.6,3.8,10.9,1.0,0.8,7.3,0.665,97.6,20.0,DET_2020,27.8,1
2020,spellom01,Omari Spellman,GSW,22.0,2,49,3.0,886.0,14.4,0.551,18.8,-1.8,0.1,1.2,0.066,-0.8,-1.0,13.4,8.1,1.8,2.4,13.9,0.373,100.3,15.0,GSW_2020,18.1,0
2020,strusma01,Max Strus,CHI,23.0,1,2,0.0,6.0,30.7,0.727,24.4,3.9,0.0,0.0,0.316,5.7,-1.7,9.2,0.0,0.0,0.0,0.0,0.333,99.7,22.0,CHI_2020,3.0,0
2020,sumneed01,Edmond Sumner,IND,24.0,3,31,3.0,447.0,10.1,0.491,17.3,-2.9,-0.1,0.4,0.047,-3.1,0.2,5.6,16.7,1.6,1.8,12.4,0.373,98.9,45.0,IND_2020,14.4,0
2020,swanica01,Caleb Swanigan,2TM,22.0,3,27,1.0,288.0,7.6,0.597,13.5,-6.0,-0.3,0.0,0.004,-6.3,0.2,18.3,13.9,0.5,2.2,40.4,0.043,,,2TM_2020,10.7,0
2020,tatumja01,Jayson Tatum,BOS,21.0,3,66,66.0,2265.0,20.4,0.567,28.6,4.0,3.4,6.9,0.146,3.5,0.6,10.9,14.5,2.0,2.3,10.2,0.383,99.5,48.0,BOS_2020,34.3,1
2020,teaguje01,Jeff Teague,2TM,31.0,11,59,17.0,1464.0,14.6,0.557,19.5,-1.5,0.2,2.5,0.082,-0.2,-1.3,5.2,30.7,1.4,1.1,16.8,0.239,,,2TM_2020,24.8,1
2020,templga01,Garrett Temple,BRK,33.0,10,62,35.0,1730.0,10.5,0.513,16.6,-1.1,0.4,2.4,0.066,-1.4,0.3,6.5,12.8,1.3,1.4,9.0,0.658,101.4,35.0,BRK_2020,27.9,1
2020,theisda01,Daniel Theis,BOS,27.0,3,65,64.0,1566.0,17.9,0.631,14.4,2.4,1.7,6.5,0.201,0.6,1.8,14.6,10.1,1.1,5.0,10.2,0.225,99.5,48.0,BOS_2020,24.1,1
2020,thomais02,Isaiah Thomas,WAS,30.0,9,40,37.0,925.0,11.6,0.531,24.1,-4.4,-0.5,0.0,0.002,-0.5,-3.9,4.0,23.4,0.7,0.6,14.4,0.444,102.7,25.0,WAS_2020,23.1,0
2020,thomakh01,Khyri Thomas,DET,23.0,2,8,0.0,61.0,3.1,0.453,15.6,-7.9,-0.1,0.0,-0.038,-6.2,-1.7,0.9,6.7,2.4,0.0,13.8,0.824,97.6,20.0,DET_2020,7.6,0
2020,thomala01,Lance Thomas,BRK,31.0,9,7,4.0,98.0,3.0,0.485,13.1,-8.2,-0.2,0.0,-0.015,-5.7,-2.5,6.9,8.2,0.0,0.0,19.5,0.565,101.4,35.0,BRK_2020,14.0,0
2020,thomama02,Matt Thomas,TOR,25.0,1,41,1.0,440.0,13.3,0.65,16.6,1.1,0.3,1.2,0.133,1.0,0.1,7.3,7.5,1.1,0.2,9.3,0.66,100.9,53.0,TOR_2020,10.7,0
2020,thomptr01,Tristan Thompson,CLE,28.0,9,57,51.0,1721.0,16.8,0.54,18.3,-1.5,0.2,3.1,0.085,-0.2,-1.3,18.6,10.5,0.9,2.5,14.0,0.041,98.7,19.0,CLE_2020,30.2,1
2020,thornsi01,Sindarius Thornwell,NOP,25.0,3,2,0.0,35.0,14.7,0.627,17.3,-0.8,0.0,0.1,0.101,0.4,-1.2,6.1,16.1,1.3,2.4,13.6,0.364,103.7,30.0,NOP_2020,17.5,0
2020,thybuma01,Matisse Thybulle,PHI,22.0,1,65,14.0,1287.0,10.0,0.539,11.2,0.3,0.8,2.3,0.086,-2.8,3.1,4.6,8.0,3.5,3.1,15.3,0.592,99.0,43.0,PHI_2020,19.8,1
2020,tollian01,Anthony Tolliver,3TM,34.0,12,55,13.0,872.0,7.0,0.513,11.1,-3.2,-0.3,0.5,0.026,-2.7,-0.5,9.3,6.0,1.0,1.1,14.9,0.797,,,3TM_2020,15.9,0
2020,toscaju01,Juan Toscano-Anderson,GSW,26.0,1,13,6.0,272.0,9.4,0.529,12.7,-3.6,-0.1,0.2,0.03,-4.1,0.5,10.4,13.8,2.3,1.7,19.7,0.365,100.3,15.0,GSW_2020,20.9,0
2020,townska01,Karl-Anthony Towns,MIN,24.0,5,35,35.0,1187.0,26.5,0.642,28.8,7.8,2.9,5.1,0.204,7.0,0.8,16.8,22.8,1.3,2.9,13.2,0.445,103.4,19.0,MIN_2020,33.9,1
2020,trentga02,Gary Trent Jr.,POR,21.0,2,61,8.0,1332.0,12.9,0.587,15.3,-0.3,0.6,2.5,0.089,0.5,-0.8,3.9,6.3,1.7,1.0,4.4,0.608,100.7,35.0,POR_2020,21.8,1
2020,trieral01,Allonzo Trier,NYK,24.0,2,24,1.0,291.0,14.5,0.62,21.4,-0.4,0.1,0.5,0.087,1.0,-1.4,5.3,14.8,0.5,1.3,15.0,0.5,98.6,21.0,NYK_2020,12.1,0
2020,tuckepj01,P.J. Tucker,HOU,34.0,9,72,72.0,2467.0,8.3,0.559,8.7,-1.9,0.1,4.0,0.078,-2.4,0.6,10.1,6.0,1.4,1.2,13.9,0.702,103.7,44.0,HOU_2020,34.3,1
2020,tuckera01,Rayjon Tucker,UTA,22.0,1,20,0.0,161.0,9.7,0.584,16.6,-6.1,-0.2,0.2,0.063,-3.8,-2.2,6.8,4.4,0.3,0.5,13.1,0.395,98.6,44.0,UTA_2020,8.0,0
2020,turneev01,Evan Turner,ATL,31.0,10,19,0.0,251.0,6.8,0.424,16.4,-5.5,-0.2,-0.3,-0.064,-4.9,-0.7,8.2,20.6,1.7,2.7,26.2,0.075,103.0,20.0,ATL_2020,13.2,0
2020,turnemy01,Myles Turner,IND,23.0,5,62,62.0,1826.0,14.8,0.566,17.9,0.1,1.0,4.2,0.111,-1.0,1.1,12.2,5.4,1.2,6.4,11.4,0.426,98.9,45.0,IND_2020,29.5,1
2020,uthofja01,Jarrod Uthoff,2TM,26.0,2,7,0.0,53.0,8.8,0.503,14.8,-4.6,0.0,0.0,0.018,-2.2,-2.4,6.1,0.0,0.9,0.0,0.0,0.5,,,2TM_2020,7.6,0
2020,valanjo01,Jonas Valančiūnas,MEM,27.0,8,70,70.0,1845.0,22.2,0.631,21.5,2.4,2.0,7.0,0.182,2.1,0.2,22.5,10.9,0.8,3.6,13.3,0.123,102.8,34.0,MEM_2020,26.4,1
2020,valende01,Denzel Valentine,CHI,26.0,3,36,5.0,488.0,13.0,0.511,23.3,-0.6,0.2,0.5,0.048,-0.8,0.2,8.4,14.2,2.6,1.2,9.8,0.578,99.7,22.0,CHI_2020,13.6,0
2020,vandeja01,Jarred Vanderbilt,2TM,20.0,2,11,0.0,46.0,7.6,0.676,14.9,-6.3,-0.1,0.0,-0.026,-6.8,0.5,10.9,5.9,3.2,2.0,44.1,0.125,,,2TM_2020,4.2,0
2020,vanvlfr01,Fred VanVleet,TOR,25.0,4,54,54.0,1928.0,16.3,0.553,21.7,2.7,2.3,5.8,0.145,1.3,1.4,5.6,27.7,2.5,0.9,12.3,0.484,100.9,53.0,TOR_2020,35.7,1
2020,vincega01,Gabe Vincent,MIA,23.0,1,9,0.0,83.0,1.2,0.297,20.2,-10.4,-0.2,-0.2,-0.117,-8.5,-1.9,3.4,10.1,2.9,0.0,2.6,0.73,98.3,44.0,MIA_2020,9.2,0
2020,vonleno01,Noah Vonleh,2TM,24.0,6,36,1.0,377.0,15.5,0.622,13.9,-1.0,0.1,1.0,0.127,-1.2,0.3,17.4,10.7,1.4,1.3,16.5,0.163,,,2TM_2020,10.5,0
2020,vucevni01,Nikola Vučević,ORL,29.0,9,62,62.0,1998.0,21.9,0.549,25.8,4.2,3.1,6.4,0.153,3.7,0.5,18.1,19.5,1.3,2.1,7.4,0.28,98.6,33.0,ORL_2020,32.2,1
2020,wadede01,Dean Wade,CLE,23.0,1,12,0.0,71.0,13.9,0.744,9.9,-1.3,0.0,0.2,0.105,-1.7,0.5,14.9,4.0,1.4,4.8,18.2,0.308,98.7,19.0,CLE_2020,5.9,0
2020,wagnemo01,Moritz Wagner,WAS,22.0,2,45,5.0,835.0,15.1,0.638,18.6,-2.3,-0.1,1.7,0.099,-2.0,-0.3,14.3,9.8,1.6,2.0,17.7,0.301,102.7,25.0,WAS_2020,18.6,0
2020,waitedi01,Dion Waiters,2TM,28.0,8,10,0.0,207.0,11.5,0.521,25.2,-1.2,0.0,0.1,0.03,-0.7,-0.6,6.4,14.4,0.9,2.7,13.1,0.475,,,2TM_2020,20.7,0
2020,walkeke02,Kemba Walker,BOS,29.0,9,56,56.0,1742.0,20.0,0.575,27.2,4.6,2.9,5.9,0.162,4.9,-0.3,6.7,24.2,1.3,1.5,10.5,0.532,99.5,48.0,BOS_2020,31.1,1
2020,walkelo01,Lonnie Walker IV,SAS,21.0,2,61,12.0,988.0,10.5,0.507,18.7,-3.5,-0.4,0.3,0.016,-2.5,-1.0,7.6,9.6,1.5,1.2,10.3,0.283,100.5,32.0,SAS_2020,16.2,0
2020,wallaty01,Tyrone Wallace,ATL,25.0,3,14,0.0,160.0,3.9,0.389,16.0,-8.7,-0.3,-0.2,-0.075,-7.8,-1.0,7.4,10.9,2.0,0.5,16.3,0.341,103.0,20.0,ATL_2020,11.4,0
2020,waltode01,Derrick Walton,2TM,24.0,2,26,1.0,248.0,8.7,0.617,8.1,-1.0,0.1,0.6,0.111,-2.2,1.3,3.4,13.9,1.4,0.0,10.4,0.615,,,2TM_2020,9.5,0
2020,wanambr01,Brad Wanamaker,BOS,30.0,2,71,1.0,1369.0,12.8,0.577,15.5,-0.6,0.5,3.5,0.124,-1.9,1.3,5.6,17.8,2.2,0.9,15.3,0.282,99.5,48.0,BOS_2020,19.3,1
2020,warretj01,T.J. Warren,IND,26.0,6,67,67.0,2202.0,18.4,0.61,23.3,1.1,1.7,6.5,0.143,1.2,0.0,7.0,7.1,1.7,1.4,7.2,0.227,98.9,45.0,IND_2020,32.9,1
2020,washipj01,P.J. Washington,CHO,21.0,1,58,57.0,1759.0,12.4,0.547,18.6,-1.6,0.2,2.0,0.054,-1.7,0.1,9.8,11.3,1.5,2.3,12.5,0.39,95.8,23.0,CHO_2020,30.3,1
2020,watanyu01,Yuta Watanabe,MEM,25.0,2,18,0.0,105.0,11.2,0.48,15.7,-1.7,0.0,0.1,0.065,-2.4,0.7,10.0,6.4,2.2,0.8,5.1,0.235,102.8,34.0,MEM_2020,5.8,0
2020,watertr01,Tremont Waters,BOS,22.0,1,11,1.0,119.0,4.3,0.381,24.2,-7.5,-0.2,-0.3,-0.103,-8.5,1.0,5.4,18.3,4.1,1.6,22.2,0.49,99.5,48.0,BOS_2020,10.8,0
2020,watsopa01,Paul Watson,2TM,25.0,1,10,0.0,87.0,12.6,0.517,16.1,-0.2,0.0,0.2,0.097,-1.1,0.9,10.3,12.4,2.2,1.1,9.1,0.462,,,2TM_2020,8.7,0
2020,weathqu01,Quinndary Weatherspoon,SAS,23.0,1,11,0.0,78.0,3.2,0.336,12.7,-7.4,-0.1,-0.1,-0.071,-6.4,-1.0,4.8,17.5,1.8,1.1,21.9,0.294,100.5,32.0,SAS_2020,7.1,0
2020,westbru01,Russell Westbrook,HOU,31.0,12,57,57.0,2049.0,21.0,0.536,34.4,1.5,1.8,4.2,0.098,1.6,-0.1,11.5,35.6,2.1,0.8,15.0,0.166,103.7,44.0,HOU_2020,35.9,1
2020,whiteco01,Coby White,CHI,19.0,1,65,1.0,1674.0,11.9,0.506,24.4,-2.9,-0.4,0.9,0.026,-1.3,-1.6,7.6,16.5,1.4,0.3,11.4,0.475,99.7,22.0,CHI_2020,25.8,1
2020,whitede01,Derrick White,SAS,25.0,3,68,20.0,1677.0,16.4,0.593,18.9,1.3,1.4,4.2,0.119,1.2,0.1,7.2,20.0,1.3,3.1,12.1,0.391,100.5,32.0,SAS_2020,24.7,1
2020,whiteha01,Hassan Whiteside,POR,30.0,8,67,61.0,2008.0,25.0,0.644,19.6,3.2,2.6,8.5,0.204,2.5,0.7,23.6,5.9,0.6,8.4,12.9,0.01,100.7,35.0,POR_2020,30.0,1
2020,wiggian01,Andrew Wiggins,2TM,24.0,6,54,54.0,1858.0,16.4,0.536,27.4,-0.3,0.8,1.9,0.05,1.1,-1.4,7.8,18.1,1.1,2.4,10.7,0.342,,,2TM_2020,34.4,1
2020,willigr01,Grant Williams,BOS,21.0,1,69,5.0,1043.0,7.9,0.505,11.6,-2.7,-0.2,1.6,0.071,-4.1,1.4,9.1,8.5,1.4,3.2,17.6,0.455,99.5,48.0,BOS_2020,15.1,1
2020,willijo04,Johnathan Williams,WAS,24.0,2,15,6.0,180.0,14.0,0.566,10.3,-2.0,0.0,0.4,0.109,-0.8,-1.3,19.4,5.9,0.3,3.9,11.2,0.059,102.7,25.0,WAS_2020,12.0,0
2020,willike04,Kenrich Williams,NOP,25.0,2,39,18.0,832.0,7.5,0.429,8.9,-2.4,-0.1,0.9,0.05,-3.4,0.9,11.9,8.4,1.5,2.1,12.2,0.66,103.7,30.0,NOP_2020,21.3,0
2020,willilo02,Lou Williams,LAC,33.0,15,65,8.0,1864.0,17.3,0.546,28.4,0.7,1.3,4.1,0.105,2.2,-1.4,5.6,30.1,1.1,0.6,14.4,0.337,101.5,49.0,LAC_2020,28.7,1
2020,willima02,Marvin Williams,2TM,33.0,15,58,1.0,1129.0,11.2,0.587,12.5,-0.6,0.4,2.4,0.102,-1.6,1.0,8.5,7.6,1.6,2.4,10.2,0.584,,,2TM_2020,19.5,1
2020,willini01,Nigel Williams-Goss,UTA,25.0,1,10,0.0,50.0,8.1,0.415,17.4,-3.9,0.0,0.0,0.017,-5.2,1.3,6.6,16.4,2.9,1.7,15.1,0.438,98.6,44.0,UTA_2020,5.0,0
2020,williro04,Robert Williams,BOS,22.0,2,29,1.0,388.0,23.1,0.728,13.6,5.1,0.7,2.0,0.253,0.8,4.3,17.7,10.1,2.7,8.4,16.9,0.0,99.5,48.0,BOS_2020,13.4,0
2020,willizi01,Zion Williamson,NOP,19.0,1,24,24.0,668.0,24.1,0.616,30.5,2.1,0.7,2.0,0.141,3.5,-1.4,11.9,13.3,1.1,1.1,11.9,0.039,103.7,30.0,NOP_2020,27.8,0
2020,wilsodj01,D.J. Wilson,MIL,23.0,3,37,1.0,363.0,8.2,0.475,18.1,-4.0,-0.2,0.3,0.046,-4.1,0.0,12.5,9.1,0.4,1.2,12.0,0.553,105.1,56.0,MIL_2020,9.8,0
2020,winslju01,Justise Winslow,MIA,23.0,5,11,5.0,352.0,8.5,0.44,20.6,-3.6,-0.1,0.0,-0.004,-3.5,-0.1,11.6,18.7,1.0,1.4,14.6,0.209,98.3,44.0,MIA_2020,32.0,0
2020,woodch01,Christian Wood,DET,24.0,4,62,12.0,1325.0,23.2,0.659,23.0,3.1,1.7,5.1,0.183,3.5,-0.3,16.7,7.6,1.3,3.4,12.0,0.276,97.6,20.0,DET_2020,21.4,1
2020,wrighde01,Delon Wright,DAL,27.0,5,73,5.0,1570.0,15.4,0.554,14.4,1.9,1.5,4.4,0.134,0.0,1.9,9.4,21.0,2.6,1.2,13.8,0.309,99.3,43.0,DAL_2020,21.5,1
2020,wrighju02,Justin Wright-Foreman,UTA,22.0,1,4,0.0,45.0,8.8,0.437,24.1,-9.0,-0.1,0.0,-0.008,-7.0,-2.0,6.1,23.0,2.2,0.0,12.1,0.5,98.6,44.0,UTA_2020,11.2,0
2020,youngth01,Thaddeus Young,CHI,31.0,13,64,16.0,1591.0,13.3,0.521,19.7,-1.2,0.3,1.9,0.058,-1.4,0.2,10.9,11.3,2.8,1.4,13.9,0.369,99.7,22.0,CHI_2020,24.9,1
2020,youngtr01,Trae Young,ATL,21.0,2,60,60.0,2120.0,23.9,0.595,34.9,3.9,3.1,5.9,0.133,6.2,-2.3,6.5,45.6,1.4,0.3,16.2,0.455,103.0,20.0,ATL_2020,35.3,1
2020,zelleco01,Cody Zeller,CHO,27.0,7,58,39.0,1341.0,18.8,0.576,20.8,-0.6,0.5,3.6,0.129,0.2,-0.8,16.7,11.3,1.5,1.7,11.9,0.157,95.8,23.0,CHO_2020,23.1,1
2020,zellety01,Tyler Zeller,SAS,30.0,8,2,0.0,4.0,22.4,0.25,43.2,-22.4,0.0,0.0,-0.075,-0.3,-22.1,53.9,0.0,0.0,0.0,0.0,0.0,100.5,32.0,SAS_2020,2.0,0
2020,zizican01,Ante Žižić,CLE,23.0,3,22,0.0,221.0,16.4,0.597,17.5,-3.2,-0.1,0.5,0.106,-1.7,-1.5,16.6,4.2,1.5,1.9,11.1,0.0,98.7,19.0,CLE_2020,10.0,0
2020,zubaciv01,Ivica Zubac,LAC,22.0,4,72,70.0,1326.0,21.7,0.651,16.4,2.8,1.6,6.6,0.241,1.9,0.9,21.3,9.1,0.6,4.4,11.8,0.005,101.5,49.0,LAC_2020,18.4,1
2021,achiupr01,Precious Achiuwa,MIA,21.0,1,61,4.0,737.0,14.2,0.55,19.5,-4.1,-0.4,1.3,0.085,-3.6,-0.5,16.1,6.1,1.3,4.0,13.5,0.004,96.6,40.0,MIA_2021,12.1,0
2021,adamsja01,Jaylen Adams,MIL,24.0,2,7,0.0,18.0,-6.5,0.125,18.6,-19.8,-0.1,-0.1,-0.252,-15.1,-4.6,8.8,12.7,0.0,0.0,0.0,0.25,102.2,46.0,MIL_2021,2.6,0
2021,adamsst01,Steven Adams,NOP,27.0,8,58,58.0,1605.0,15.1,0.596,11.7,-0.3,0.7,4.0,0.119,-0.4,0.1,17.4,9.1,1.6,2.2,17.5,0.01,100.1,31.0,NOP_2021,27.7,1
2021,adebaba01,Bam Adebayo,MIA,23.0,4,64,64.0,2143.0,22.7,0.626,23.7,4.9,3.7,8.8,0.197,2.9,2.0,15.3,26.9,1.7,3.2,15.0,0.01,96.6,40.0,MIA_2021,33.5,1
2021,aldrila01,LaMarcus Aldridge,2TM,35.0,15,26,23.0,674.0,15.7,0.556,22.2,-0.3,0.3,1.1,0.08,-0.2,-0.2,9.4,11.0,0.8,3.7,7.9,0.27,,,2TM_2021,25.9,0
2021,alexani01,Nickeil Alexander-Walker,NOP,22.0,2,46,13.0,1007.0,12.5,0.522,23.2,-1.3,0.2,0.7,0.035,-1.4,0.1,7.8,14.7,2.2,2.1,12.4,0.478,100.1,31.0,NOP_2021,21.9,1
2021,alexaty01,Ty-Shon Alexander,PHO,22.0,1,15,0.0,47.0,4.2,0.349,15.0,-6.5,-0.1,0.0,-0.048,-4.8,-1.7,12.1,15.4,0.0,1.9,18.9,0.75,97.2,51.0,PHO_2021,3.1,0
2021,allengr01,Grayson Allen,MEM,25.0,3,50,38.0,1259.0,12.8,0.586,16.8,-0.2,0.6,2.7,0.101,-0.2,0.1,6.7,11.5,1.7,0.6,9.6,0.662,100.4,38.0,MEM_2021,25.2,1
2021,allenja01,Jarrett Allen,2TM,22.0,4,63,45.0,1864.0,20.1,0.661,16.6,1.1,1.4,6.4,0.166,1.3,-0.2,18.9,8.7,0.8,4.3,14.1,0.039,,,2TM_2021,29.6,1
2021,aminual01,Al-Farouq Aminu,2TM,30.0,11,23,14.0,434.0,8.9,0.469,13.6,-3.8,-0.2,0.1,0.01,-4.9,1.1,13.3,10.1,2.1,1.9,20.5,0.374,,,2TM_2021,18.9,0
2021,anderky01,Kyle Anderson,MEM,27.0,7,69,69.0,1887.0,17.2,0.578,18.5,3.3,2.5,5.6,0.143,1.4,1.9,11.1,18.3,2.1,2.7,10.4,0.397,100.4,38.0,MEM_2021,27.3,1
2021,antetgi01,Giannis Antetokounmpo,MIL,26.0,8,61,61.0,2013.0,29.2,0.633,32.5,9.0,5.6,10.2,0.244,6.2,2.8,17.5,28.7,1.7,3.2,13.2,0.201,102.2,46.0,MIL_2021,33.0,1
2021,antetko01,Kostas Antetokounmpo,LAL,23.0,3,15,0.0,56.0,0.0,0.382,20.7,-12.6,-0.1,-0.2,-0.174,-13.3,0.8,19.1,2.3,1.7,6.4,41.2,0.0,98.7,42.0,LAL_2021,3.7,0
2021,antetth01,Thanasis Antetokounmpo,MIL,28.0,3,57,3.0,551.0,10.3,0.523,15.3,-3.5,-0.2,0.7,0.057,-3.7,0.2,11.8,10.3,1.9,1.6,21.3,0.212,102.2,46.0,MIL_2021,9.7,0
2021,anthoca01,Carmelo Anthony,POR,36.0,18,69,3.0,1690.0,14.6,0.547,23.1,-1.1,0.4,2.6,0.073,0.2,-1.3,6.8,9.2,1.3,2.0,6.7,0.418,98.4,42.0,POR_2021,24.5,1
2021,anthoco01,Cole Anthony,ORL,20.0,1,47,34.0,1273.0,12.1,0.496,24.3,-3.3,-0.4,0.0,-0.001,-1.9,-1.4,9.0,24.2,1.1,1.3,14.8,0.312,98.7,21.0,ORL_2021,27.1,1
2021,anunoog01,OG Anunoby,TOR,23.0,4,43,43.0,1433.0,15.4,0.605,19.3,1.2,1.2,3.1,0.104,0.8,0.4,9.1,10.1,2.2,2.2,11.7,0.503,99.2,27.0,TOR_2021,33.3,1
2021,arcidry01,Ryan Arcidiacono,CHI,26.0,4,44,0.0,450.0,9.8,0.541,13.1,-2.3,0.0,0.9,0.093,-2.6,0.3,8.3,16.3,1.0,0.0,7.4,0.573,99.0,31.0,CHI_2021,10.2,0
2021,arizatr01,Trevor Ariza,MIA,35.0,17,30,27.0,841.0,11.9,0.542,15.1,-1.1,0.2,1.6,0.091,-1.2,0.1,9.8,9.4,1.8,2.2,7.5,0.593,96.6,40.0,MIA_2021,28.0,0
2021,augusdj01,D.J. Augustin,2TM,33.0,13,57,12.0,1129.0,12.1,0.57,16.8,-2.1,0.0,2.1,0.088,-0.6,-1.5,4.4,22.2,1.2,0.1,14.5,0.633,,,2TM_2021,19.8,1
2021,avdijde01,Deni Avdija,WAS,20.0,1,54,32.0,1257.0,7.6,0.515,12.0,-3.1,-0.4,1.2,0.046,-3.6,0.4,11.0,6.3,1.2,1.0,9.0,0.538,104.1,34.0,WAS_2021,23.3,1
2021,aytonde01,Deandre Ayton,PHO,22.0,3,69,69.0,2115.0,20.3,0.653,18.2,1.2,1.7,8.4,0.191,1.1,0.1,19.5,6.8,1.0,3.4,11.9,0.029,97.2,51.0,PHO_2021,30.7,1
